Table 1,,,,,,,,
fenton_2025,50,weeks,f,weight,g,0.097265665,5273,0.1291
fenton_2025,22.5,weeks,m,head_circ,cm,1,19.89694012,0.064866521
fenton_2025,22.57142857,weeks,m,head_circ,cm,1,19.96444837,0.064738721
fenton_2025,22.71428571,weeks,m,head_circ,cm,1,20.12141101,0.06444145
fenton_2025,22.85714286,weeks,m,head_circ,cm,1,20.27827245,0.06414399
fenton_2025,23,weeks,m,head_circ,cm,1,20.43496521,0.063846213
fenton_2025,23.14285714,weeks,m,head_circ,cm,1,20.59142182,0.063547993
fenton_2025,23.28571429,weeks,m,head_circ,cm,1,20.74757482,0.063249205
fenton_2025,23.42857143,weeks,m,head_circ,cm,1,20.90335673,0.062949722
fenton_2025,23.57142857,weeks,m,head_circ,cm,1,21.05870169,0.062649509
fenton_2025,23.71428571,weeks,m,head_circ,cm,1,21.21358103,0.062350663
fenton_2025,23.85714286,weeks,m,head_circ,cm,1,21.36800322,0.062057409
fenton_2025,24,weeks,m,head_circ,cm,1,21.52197839,0.061774065
fenton_2025,24.14285714,weeks,m,head_circ,cm,1,21.67551662,0.06150495
fenton_2025,24.28571429,weeks,m,head_circ,cm,1,21.82862802,0.061254381
fenton_2025,24.42857143,weeks,m,head_circ,cm,1,21.9813227,0.061026677
fenton_2025,24.57142857,weeks,m,head_circ,cm,1,22.13360874,0.060825948
fenton_2025,24.71428571,weeks,m,head_circ,cm,1,22.28544775,0.060651529
fenton_2025,24.85714286,weeks,m,head_circ,cm,1,22.43675486,0.060497977
fenton_2025,25,weeks,m,head_circ,cm,1,22.58744321,0.060359645
fenton_2025,25.14285714,weeks,m,head_circ,cm,1,22.73742589,0.060230882
fenton_2025,25.28571429,weeks,m,head_circ,cm,1,22.88661603,0.060106039
fenton_2025,25.42857143,weeks,m,head_circ,cm,1,23.03492676,0.059979468
fenton_2025,25.57142857,weeks,m,head_circ,cm,1,23.18228166,0.059845701
fenton_2025,25.71428571,weeks,m,head_circ,cm,1,23.32884566,0.059703461
fenton_2025,25.85714286,weeks,m,head_circ,cm,1,23.47502495,0.059555663
fenton_2025,26,weeks,m,head_circ,cm,1,23.62123623,0.059405402
fenton_2025,26.14285714,weeks,m,head_circ,cm,1,23.76789618,0.059255773
fenton_2025,26.28571429,weeks,m,head_circ,cm,1,23.91542151,0.059109874
fenton_2025,26.42857143,weeks,m,head_circ,cm,1,24.06422891,0.058970799
fenton_2025,26.57142857,weeks,m,head_circ,cm,1,24.21471685,0.058841524
fenton_2025,26.71428571,weeks,m,head_circ,cm,1,24.36686497,0.058722246
fenton_2025,26.85714286,weeks,m,head_circ,cm,1,24.52023405,0.058610383
fenton_2025,27,weeks,m,head_circ,cm,1,24.67436667,0.058503233
fenton_2025,27.14285714,weeks,m,head_circ,cm,1,24.82880539,0.058398093
fenton_2025,27.28571429,weeks,m,head_circ,cm,1,24.98309278,0.058292263
fenton_2025,27.42857143,weeks,m,head_circ,cm,1,25.13677142,0.058183038
fenton_2025,27.57142857,weeks,m,head_circ,cm,1,25.28939886,0.058067642
fenton_2025,27.71428571,weeks,m,head_circ,cm,1,25.44087711,0.05794156
fenton_2025,27.85714286,weeks,m,head_circ,cm,1,25.59145264,0.05779854
fenton_2025,28,weeks,m,head_circ,cm,1,25.74138693,0.057632254
fenton_2025,28.14285714,weeks,m,head_circ,cm,1,25.89094143,0.057436375
fenton_2025,28.28571429,weeks,m,head_circ,cm,1,26.04037759,0.057204574
fenton_2025,28.42857143,weeks,m,head_circ,cm,1,26.18995687,0.056930526
fenton_2025,28.57142857,weeks,m,head_circ,cm,1,26.33992252,0.056608393
fenton_2025,28.71428571,weeks,m,head_circ,cm,1,26.49009894,0.056243656
fenton_2025,28.85714286,weeks,m,head_circ,cm,1,26.63989165,0.055853109
fenton_2025,29,weeks,m,head_circ,cm,1,26.78868797,0.055454039
fenton_2025,29.14285714,weeks,m,head_circ,cm,1,26.93587522,0.055063731
fenton_2025,29.28571429,weeks,m,head_circ,cm,1,27.08084072,0.054699472
fenton_2025,29.42857143,weeks,m,head_circ,cm,1,27.22297181,0.054378549
fenton_2025,29.57142857,weeks,m,head_circ,cm,1,27.36168646,0.054117656
fenton_2025,29.71428571,weeks,m,head_circ,cm,1,27.49710825,0.053919869
fenton_2025,29.85714286,weeks,m,head_circ,cm,1,27.6300663,0.053774647
fenton_2025,30,weeks,m,head_circ,cm,1,27.76142043,0.053670858
fenton_2025,30.14285714,weeks,m,head_circ,cm,1,27.89203043,0.053597367
fenton_2025,30.28571429,weeks,m,head_circ,cm,1,28.02275611,0.053543042
fenton_2025,30.42857143,weeks,m,head_circ,cm,1,28.15445729,0.05349675
fenton_2025,30.57142857,weeks,m,head_circ,cm,1,28.28796679,0.053447511
fenton_2025,30.71428571,weeks,m,head_circ,cm,1,28.42349718,0.053387908
fenton_2025,30.85714286,weeks,m,head_circ,cm,1,28.56064073,0.053314081
fenton_2025,31,weeks,m,head_circ,cm,1,28.69896275,0.053222327
fenton_2025,31.14285714,weeks,m,head_circ,cm,1,28.83802856,0.053108942
fenton_2025,31.28571429,weeks,m,head_circ,cm,1,28.97740346,0.052970221
fenton_2025,31.42857143,weeks,m,head_circ,cm,1,29.11665276,0.05280246
fenton_2025,31.57142857,weeks,m,head_circ,cm,1,29.2553508,0.052602156
fenton_2025,31.71428571,weeks,m,head_circ,cm,1,29.39327932,0.052370378
fenton_2025,31.85714286,weeks,m,head_circ,cm,1,29.53042752,0.052112774
fenton_2025,32,weeks,m,head_circ,cm,1,29.66679362,0.051835191
fenton_2025,32.14285714,weeks,m,head_circ,cm,1,29.8023758,0.051543475
fenton_2025,32.28571429,weeks,m,head_circ,cm,1,29.9371723,0.051243472
fenton_2025,32.42857143,weeks,m,head_circ,cm,1,30.0711813,0.050941028
fenton_2025,32.57142857,weeks,m,head_circ,cm,1,30.20440187,0.050641797
fenton_2025,32.71428571,weeks,m,head_circ,cm,1,30.33685237,0.050346974
fenton_2025,32.85714286,weeks,m,head_circ,cm,1,30.46857048,0.050053298
fenton_2025,33,weeks,m,head_circ,cm,1,30.59959472,0.049757315
fenton_2025,33.14285714,weeks,m,head_circ,cm,1,30.72996362,0.049455569
fenton_2025,33.28571429,weeks,m,head_circ,cm,1,30.85971571,0.049144608
fenton_2025,33.42857143,weeks,m,head_circ,cm,1,30.9888895,0.048820974
fenton_2025,33.57142857,weeks,m,head_circ,cm,1,31.11751747,0.048481403
fenton_2025,33.71428571,weeks,m,head_circ,cm,1,31.24549298,0.048126942
fenton_2025,33.85714286,weeks,m,head_circ,cm,1,31.37257027,0.047762952
fenton_2025,34,weeks,m,head_circ,cm,1,31.49849752,0.047394984
fenton_2025,34.14285714,weeks,m,head_circ,cm,1,31.62302294,0.047028588
fenton_2025,34.28571429,weeks,m,head_circ,cm,1,31.7458947,0.046669314
fenton_2025,34.42857143,weeks,m,head_circ,cm,1,31.86686101,0.046322713
fenton_2025,34.57142857,weeks,m,head_circ,cm,1,31.98567403,0.04599414
fenton_2025,34.71428571,weeks,m,head_circ,cm,1,32.10217757,0.045684511
fenton_2025,34.85714286,weeks,m,head_circ,cm,1,32.21630706,0.045390299
fenton_2025,35,weeks,m,head_circ,cm,1,32.32800192,0.045107783
fenton_2025,35.14285714,weeks,m,head_circ,cm,1,32.43720155,0.044833243
fenton_2025,35.28571429,weeks,m,head_circ,cm,1,32.54384538,0.044562959
fenton_2025,35.42857143,weeks,m,head_circ,cm,1,32.64787282,0.044293211
fenton_2025,35.57142857,weeks,m,head_circ,cm,1,32.74923076,0.04402039
fenton_2025,35.71428571,weeks,m,head_circ,cm,1,32.84803807,0.043743466
fenton_2025,35.85714286,weeks,m,head_circ,cm,1,32.94458559,0.043463989
fenton_2025,36,weeks,m,head_circ,cm,1,33.03917165,0.04318362
fenton_2025,36.14285714,weeks,m,head_circ,cm,1,33.13209456,0.04290402
fenton_2025,36.28571429,weeks,m,head_circ,cm,1,33.22365266,0.042626849
fenton_2025,36.42857143,weeks,m,head_circ,cm,1,33.31414425,0.042353769
fenton_2025,36.57142857,weeks,m,head_circ,cm,1,33.40386113,0.042086393
fenton_2025,36.71428571,weeks,m,head_circ,cm,1,33.4929447,0.041825245
fenton_2025,36.85714286,weeks,m,head_circ,cm,1,33.58138599,0.04156976
fenton_2025,37,weeks,m,head_circ,cm,1,33.6691695,0.041319323
fenton_2025,37.14285714,weeks,m,head_circ,cm,1,33.75627972,0.041073321
fenton_2025,37.28571429,weeks,m,head_circ,cm,1,33.84270113,0.04083114
fenton_2025,37.42857143,weeks,m,head_circ,cm,1,33.92841824,0.040592168
fenton_2025,37.57142857,weeks,m,head_circ,cm,1,34.01341606,0.040355803
fenton_2025,37.71428571,weeks,m,head_circ,cm,1,34.09769141,0.040121719
fenton_2025,37.85714286,weeks,m,head_circ,cm,1,34.181253,0.039889869
fenton_2025,38,weeks,m,head_circ,cm,1,34.26411,0.039660215
fenton_2025,38.14285714,weeks,m,head_circ,cm,1,34.34627163,0.039432722
fenton_2025,38.28571429,weeks,m,head_circ,cm,1,34.42774707,0.039207352
fenton_2025,38.42857143,weeks,m,head_circ,cm,1,34.50854552,0.03898407
fenton_2025,38.57142857,weeks,m,head_circ,cm,1,34.58867616,0.038762838
fenton_2025,38.71428571,weeks,m,head_circ,cm,1,34.66814806,0.038543623
fenton_2025,38.85714286,weeks,m,head_circ,cm,1,34.74697011,0.038326393
fenton_2025,39,weeks,m,head_circ,cm,1,34.82515123,0.038111117
fenton_2025,39.14285714,weeks,m,head_circ,cm,1,34.90270032,0.037897763
fenton_2025,39.28571429,weeks,m,head_circ,cm,1,34.97962629,0.037686299
fenton_2025,39.42857143,weeks,m,head_circ,cm,1,35.05593803,0.037476694
fenton_2025,39.57142857,weeks,m,head_circ,cm,1,35.13164446,0.037268916
fenton_2025,39.71428571,weeks,m,head_circ,cm,1,35.20675448,0.037062936
fenton_2025,39.85714286,weeks,m,head_circ,cm,1,35.28127699,0.036858727
fenton_2025,40,weeks,m,head_circ,cm,1,35.3552209,0.036656262
fenton_2025,40.14285714,weeks,m,head_circ,cm,1,35.42859511,0.036455513
fenton_2025,40.28571429,weeks,m,head_circ,cm,1,35.50140853,0.036256454
fenton_2025,40.42857143,weeks,m,head_circ,cm,1,35.57367006,0.036059058
fenton_2025,40.57142857,weeks,m,head_circ,cm,1,35.64538862,0.035863298
fenton_2025,40.71428571,weeks,m,head_circ,cm,1,35.71657344,0.03566914
fenton_2025,40.85714286,weeks,m,head_circ,cm,1,35.78723408,0.035476545
fenton_2025,41,weeks,m,head_circ,cm,1,35.8573801,0.035285475
fenton_2025,41.14285714,weeks,m,head_circ,cm,1,35.92702106,0.03509589
fenton_2025,41.28571429,weeks,m,head_circ,cm,1,35.99616654,0.034907751
fenton_2025,41.42857143,weeks,m,head_circ,cm,1,36.06482611,0.034721019
fenton_2025,41.57142857,weeks,m,head_circ,cm,1,36.13300905,0.034535656
fenton_2025,41.71428571,weeks,m,head_circ,cm,1,36.20071862,0.034351642
fenton_2025,41.85714286,weeks,m,head_circ,cm,1,36.267952,0.034168977
fenton_2025,42,weeks,m,head_circ,cm,1,36.33470612,0.03398766
fenton_2025,42.14285714,weeks,m,head_circ,cm,1,36.40097789,0.033807693
fenton_2025,42.28571429,weeks,m,head_circ,cm,1,36.46676425,0.033629076
fenton_2025,42.42857143,weeks,m,head_circ,cm,1,36.5320621,0.033451808
fenton_2025,42.57142857,weeks,m,head_circ,cm,1,36.59686856,0.033275902
fenton_2025,42.71428571,weeks,m,head_circ,cm,1,36.66118486,0.03310163
fenton_2025,42.85714286,weeks,m,head_circ,cm,1,36.72501637,0.032929525
fenton_2025,43,weeks,m,head_circ,cm,1,36.78836864,0.032760131
fenton_2025,43.14285714,weeks,m,head_circ,cm,1,36.85124722,0.032593992
fenton_2025,43.28571429,weeks,m,head_circ,cm,1,36.91365766,0.032431652
fenton_2025,43.42857143,weeks,m,head_circ,cm,1,36.9756055,0.032273656
fenton_2025,43.57142857,weeks,m,head_circ,cm,1,37.03709586,0.032120554
fenton_2025,43.71428571,weeks,m,head_circ,cm,1,37.09812365,0.031973029
fenton_2025,43.85714286,weeks,m,head_circ,cm,1,37.15867358,0.031831899
fenton_2025,44,weeks,m,head_circ,cm,1,37.21872993,0.031697986
fenton_2025,44.14285714,weeks,m,head_circ,cm,1,37.27827697,0.031572113
fenton_2025,44.28571429,weeks,m,head_circ,cm,1,37.33729897,0.031455103
fenton_2025,44.42857143,weeks,m,head_circ,cm,1,37.39578022,0.031347779
fenton_2025,44.57142857,weeks,m,head_circ,cm,1,37.45370613,0.031250932
fenton_2025,44.71428571,weeks,m,head_circ,cm,1,37.51108836,0.031164628
fenton_2025,44.85714286,weeks,m,head_circ,cm,1,37.56796482,0.031088211
fenton_2025,45,weeks,m,head_circ,cm,1,37.62437455,0.031020991
fenton_2025,45.14285714,weeks,m,head_circ,cm,1,37.68035662,0.030962278
fenton_2025,45.28571429,weeks,m,head_circ,cm,1,37.73595007,0.030911382
fenton_2025,45.42857143,weeks,m,head_circ,cm,1,37.79119395,0.030867616
fenton_2025,45.57142857,weeks,m,head_circ,cm,1,37.84612733,0.030830268
fenton_2025,45.71428571,weeks,m,head_circ,cm,1,37.9007896,0.030798171
fenton_2025,45.85714286,weeks,m,head_circ,cm,1,37.95522049,0.030769699
fenton_2025,46,weeks,m,head_circ,cm,1,38.00945973,0.030743204
fenton_2025,46.14285714,weeks,m,head_circ,cm,1,38.06354706,0.03071704
fenton_2025,46.28571429,weeks,m,head_circ,cm,1,38.11752222,0.03068956
fenton_2025,46.42857143,weeks,m,head_circ,cm,1,38.17142495,0.030659118
fenton_2025,46.57142857,weeks,m,head_circ,cm,1,38.22528978,0.030624127
fenton_2025,46.71428571,weeks,m,head_circ,cm,1,38.27903165,0.030584374
fenton_2025,46.85714286,weeks,m,head_circ,cm,1,38.33244588,0.030541024
fenton_2025,47,weeks,m,head_circ,cm,1,38.3853226,0.030495297
fenton_2025,47.14285714,weeks,m,head_circ,cm,1,38.43745192,0.030448419
fenton_2025,47.28571429,weeks,m,head_circ,cm,1,38.48862398,0.03040161
fenton_2025,47.42857143,weeks,m,head_circ,cm,1,38.5386289,0.030356095
fenton_2025,47.57142857,weeks,m,head_circ,cm,1,38.58726659,0.030313061
fenton_2025,47.71428571,weeks,m,head_circ,cm,1,38.634562,0.030272878
fenton_2025,47.85714286,weeks,m,head_circ,cm,1,38.68076514,0.0302351
fenton_2025,48,weeks,m,head_circ,cm,1,38.72613578,0.030199247
fenton_2025,48.14285714,weeks,m,head_circ,cm,1,38.77093373,0.030164838
fenton_2025,48.28571429,weeks,m,head_circ,cm,1,38.81541876,0.03013139
fenton_2025,48.42857143,weeks,m,head_circ,cm,1,38.85985066,0.030098424
fenton_2025,48.57142857,weeks,m,head_circ,cm,1,38.90448763,0.030065464
fenton_2025,48.71428571,weeks,m,head_circ,cm,1,38.94955111,0.030032186
fenton_2025,48.85714286,weeks,m,head_circ,cm,1,38.99522586,0.029998412
fenton_2025,49,weeks,m,head_circ,cm,1,39.04169501,0.029963976
fenton_2025,49.14285714,weeks,m,head_circ,cm,1,39.0891417,0.029928706
fenton_2025,49.28571429,weeks,m,head_circ,cm,1,39.13774907,0.029892434
fenton_2025,49.42857143,weeks,m,head_circ,cm,1,39.18770026,0.029854991
fenton_2025,49.57142857,weeks,m,head_circ,cm,1,39.23916496,0.029816219
fenton_2025,49.71428571,weeks,m,head_circ,cm,1,39.29200352,0.029776238
fenton_2025,49.85714286,weeks,m,head_circ,cm,1,39.34576695,0.029735443
fenton_2025,50,weeks,m,head_circ,cm,1,39.39999283,0.02969424
fenton_2025,23.5,weeks,m,length,cm,1,30.07311402,0.078921893
fenton_2025,23.57142857,weeks,m,length,cm,1,30.17576478,0.078744375
fenton_2025,23.71428571,weeks,m,length,cm,1,30.38104398,0.078389352
fenton_2025,23.85714286,weeks,m,length,cm,1,30.58625622,0.078034371
fenton_2025,24,weeks,m,length,cm,1,30.79135685,0.077679456
fenton_2025,24.14285714,weeks,m,length,cm,1,30.99630123,0.077324636
fenton_2025,24.28571429,weeks,m,length,cm,1,31.20104472,0.076969938
fenton_2025,24.42857143,weeks,m,length,cm,1,31.40554267,0.076615387
fenton_2025,24.57142857,weeks,m,length,cm,1,31.60975461,0.076261012
fenton_2025,24.71428571,weeks,m,length,cm,1,31.81373573,0.075906839
fenton_2025,24.85714286,weeks,m,length,cm,1,32.01763692,0.075552896
fenton_2025,25,weeks,m,length,cm,1,32.22161322,0.075199208
fenton_2025,25.14285714,weeks,m,length,cm,1,32.42581968,0.074845804
fenton_2025,25.28571429,weeks,m,length,cm,1,32.63041135,0.07449271
fenton_2025,25.42857143,weeks,m,length,cm,1,32.83554326,0.074139952
fenton_2025,25.57142857,weeks,m,length,cm,1,33.04136774,0.073787559
fenton_2025,25.71428571,weeks,m,length,cm,1,33.2479743,0.073435557
fenton_2025,25.85714286,weeks,m,length,cm,1,33.45538966,0.073083972
fenton_2025,26,weeks,m,length,cm,1,33.6636378,0.072732833
fenton_2025,26.14285714,weeks,m,length,cm,1,33.87274272,0.072382165
fenton_2025,26.28571429,weeks,m,length,cm,1,34.0827284,0.072031996
fenton_2025,26.42857143,weeks,m,length,cm,1,34.29361882,0.071682353
fenton_2025,26.57142857,weeks,m,length,cm,1,34.50543183,0.071333263
fenton_2025,26.71428571,weeks,m,length,cm,1,34.71804405,0.070984753
fenton_2025,26.85714286,weeks,m,length,cm,1,34.93119083,0.070636849
fenton_2025,27,weeks,m,length,cm,1,35.14460141,0.070289578
fenton_2025,27.14285714,weeks,m,length,cm,1,35.35800502,0.069942969
fenton_2025,27.28571429,weeks,m,length,cm,1,35.57113087,0.069597047
fenton_2025,27.42857143,weeks,m,length,cm,1,35.78370821,0.069251839
fenton_2025,27.57142857,weeks,m,length,cm,1,35.99547466,0.068907373
fenton_2025,27.71428571,weeks,m,length,cm,1,36.2063611,0.068563675
fenton_2025,27.85714286,weeks,m,length,cm,1,36.41649167,0.068220773
fenton_2025,28,weeks,m,length,cm,1,36.6259989,0.067878693
fenton_2025,28.14285714,weeks,m,length,cm,1,36.83501533,0.067537463
fenton_2025,28.28571429,weeks,m,length,cm,1,37.04367349,0.067197109
fenton_2025,28.42857143,weeks,m,length,cm,1,37.25210593,0.066857658
fenton_2025,28.57142857,weeks,m,length,cm,1,37.46044067,0.066519137
fenton_2025,28.71428571,weeks,m,length,cm,1,37.66870204,0.066181574
fenton_2025,28.85714286,weeks,m,length,cm,1,37.87681067,0.065844994
fenton_2025,29,weeks,m,length,cm,1,38.0846827,0.065509426
fenton_2025,29.14285714,weeks,m,length,cm,1,38.29223424,0.065174896
fenton_2025,29.28571429,weeks,m,length,cm,1,38.49938142,0.064841431
fenton_2025,29.42857143,weeks,m,length,cm,1,38.70604036,0.064509058
fenton_2025,29.57142857,weeks,m,length,cm,1,38.91212768,0.064177804
fenton_2025,29.71428571,weeks,m,length,cm,1,39.11757115,0.063847696
fenton_2025,29.85714286,weeks,m,length,cm,1,39.32230968,0.06351876
fenton_2025,30,weeks,m,length,cm,1,39.52628269,0.063191025
fenton_2025,30.14285714,weeks,m,length,cm,1,39.72942957,0.062864516
fenton_2025,30.28571429,weeks,m,length,cm,1,39.93168975,0.062539262
fenton_2025,30.42857143,weeks,m,length,cm,1,40.13300264,0.062215288
fenton_2025,30.57142857,weeks,m,length,cm,1,40.33330891,0.061892621
fenton_2025,30.71428571,weeks,m,length,cm,1,40.53257876,0.06157129
fenton_2025,30.85714286,weeks,m,length,cm,1,40.73081185,0.06125132
fenton_2025,31,weeks,m,length,cm,1,40.92800916,0.060932739
fenton_2025,31.14285714,weeks,m,length,cm,1,41.12417162,0.060615573
fenton_2025,31.28571429,weeks,m,length,cm,1,41.31930021,0.06029985
fenton_2025,31.42857143,weeks,m,length,cm,1,41.51339588,0.059985596
fenton_2025,31.57142857,weeks,m,length,cm,1,41.70646143,0.059672839
fenton_2025,31.71428571,weeks,m,length,cm,1,41.89854239,0.059361605
fenton_2025,31.85714286,weeks,m,length,cm,1,42.08972694,0.059051921
fenton_2025,32,weeks,m,length,cm,1,42.28010514,0.058743815
fenton_2025,32.14285714,weeks,m,length,cm,1,42.46976705,0.058437313
fenton_2025,32.28571429,weeks,m,length,cm,1,42.65880272,0.058132443
fenton_2025,32.42857143,weeks,m,length,cm,1,42.8473022,0.057829231
fenton_2025,32.57142857,weeks,m,length,cm,1,43.03535158,0.057527704
fenton_2025,32.71428571,weeks,m,length,cm,1,43.22294547,0.057227889
fenton_2025,32.85714286,weeks,m,length,cm,1,43.40998705,0.056929813
fenton_2025,33,weeks,m,length,cm,1,43.59637549,0.056633503
fenton_2025,33.14285714,weeks,m,length,cm,1,43.78201,0.056338987
fenton_2025,33.28571429,weeks,m,length,cm,1,43.96678975,0.05604629
fenton_2025,33.42857143,weeks,m,length,cm,1,44.15061394,0.05575544
fenton_2025,33.57142857,weeks,m,length,cm,1,44.33338054,0.055466465
fenton_2025,33.71428571,weeks,m,length,cm,1,44.51495954,0.05517939
fenton_2025,33.85714286,weeks,m,length,cm,1,44.69519298,0.054894243
fenton_2025,34,weeks,m,length,cm,1,44.87392165,0.054611051
fenton_2025,34.14285714,weeks,m,length,cm,1,45.05098637,0.054329841
fenton_2025,34.28571429,weeks,m,length,cm,1,45.22622794,0.054050639
fenton_2025,34.42857143,weeks,m,length,cm,1,45.39948716,0.053773474
fenton_2025,34.57142857,weeks,m,length,cm,1,45.57061398,0.053498371
fenton_2025,34.71428571,weeks,m,length,cm,1,45.73966807,0.053225357
fenton_2025,34.85714286,weeks,m,length,cm,1,45.90691889,0.05295446
fenton_2025,35,weeks,m,length,cm,1,46.07264503,0.052685707
fenton_2025,35.14285714,weeks,m,length,cm,1,46.23712505,0.052419124
fenton_2025,35.28571429,weeks,m,length,cm,1,46.40063753,0.052154739
fenton_2025,35.42857143,weeks,m,length,cm,1,46.56346105,0.051892579
fenton_2025,35.57142857,weeks,m,length,cm,1,46.72585921,0.051632669
fenton_2025,35.71428571,weeks,m,length,cm,1,46.88775123,0.051375038
fenton_2025,35.85714286,weeks,m,length,cm,1,47.04871194,0.051119713
fenton_2025,36,weeks,m,length,cm,1,47.2083012,0.05086672
fenton_2025,36.14285714,weeks,m,length,cm,1,47.36607887,0.050616086
fenton_2025,36.28571429,weeks,m,length,cm,1,47.52160481,0.050367838
fenton_2025,36.42857143,weeks,m,length,cm,1,47.67443888,0.050122004
fenton_2025,36.57142857,weeks,m,length,cm,1,47.82415762,0.049878608
fenton_2025,36.71428571,weeks,m,length,cm,1,47.97072101,0.049637653
fenton_2025,36.85714286,weeks,m,length,cm,1,48.1144725,0.049399114
fenton_2025,37,weeks,m,length,cm,1,48.25577222,0.049162966
fenton_2025,37.14285714,weeks,m,length,cm,1,48.3949803,0.048929184
fenton_2025,37.28571429,weeks,m,length,cm,1,48.53245685,0.048697743
fenton_2025,37.42857143,weeks,m,length,cm,1,48.668562,0.048468618
fenton_2025,37.57142857,weeks,m,length,cm,1,48.80364922,0.048241783
fenton_2025,37.71428571,weeks,m,length,cm,1,48.93791874,0.048017215
