Table 1,,,,,,,,
fenton_2025,37.85714286,weeks,m,length,cm,1,49.07141757,0.047794888
fenton_2025,38,weeks,m,length,cm,1,49.20418607,0.047574776
fenton_2025,38.14285714,weeks,m,length,cm,1,49.33626458,0.047356855
fenton_2025,38.28571429,weeks,m,length,cm,1,49.46769346,0.0471411
fenton_2025,38.42857143,weeks,m,length,cm,1,49.59851306,0.046927485
fenton_2025,38.57142857,weeks,m,length,cm,1,49.72876311,0.046715986
fenton_2025,38.71428571,weeks,m,length,cm,1,49.85846918,0.046506578
fenton_2025,38.85714286,weeks,m,length,cm,1,49.98764262,0.046299235
fenton_2025,39,weeks,m,length,cm,1,50.11629421,0.046093933
fenton_2025,39.14285714,weeks,m,length,cm,1,50.24443469,0.045890647
fenton_2025,39.28571429,weeks,m,length,cm,1,50.37207483,0.04568935
fenton_2025,39.42857143,weeks,m,length,cm,1,50.49922539,0.04549002
fenton_2025,39.57142857,weeks,m,length,cm,1,50.62589709,0.045292629
fenton_2025,39.71428571,weeks,m,length,cm,1,50.75210011,0.045097154
fenton_2025,39.85714286,weeks,m,length,cm,1,50.87784405,0.04490357
fenton_2025,40,weeks,m,length,cm,1,51.0031385,0.04471185
fenton_2025,40.14285714,weeks,m,length,cm,1,51.12799304,0.044521971
fenton_2025,40.28571429,weeks,m,length,cm,1,51.25241726,0.044333907
fenton_2025,40.42857143,weeks,m,length,cm,1,51.37642073,0.044147634
fenton_2025,40.57142857,weeks,m,length,cm,1,51.50001294,0.043963125
fenton_2025,40.71428571,weeks,m,length,cm,1,51.62320079,0.043780356
fenton_2025,40.85714286,weeks,m,length,cm,1,51.74598867,0.043599303
fenton_2025,41,weeks,m,length,cm,1,51.86838085,0.043419939
fenton_2025,41.14285714,weeks,m,length,cm,1,51.99038157,0.043242241
fenton_2025,41.28571429,weeks,m,length,cm,1,52.11199512,0.043066182
fenton_2025,41.42857143,weeks,m,length,cm,1,52.23322575,0.042891739
fenton_2025,41.57142857,weeks,m,length,cm,1,52.354078,0.042718885
fenton_2025,41.71428571,weeks,m,length,cm,1,52.47456265,0.042547596
fenton_2025,41.85714286,weeks,m,length,cm,1,52.5946967,0.042377847
fenton_2025,42,weeks,m,length,cm,1,52.71449745,0.042209613
fenton_2025,42.14285714,weeks,m,length,cm,1,52.83398219,0.042042868
fenton_2025,42.28571429,weeks,m,length,cm,1,52.95316819,0.041877588
fenton_2025,42.42857143,weeks,m,length,cm,1,53.07207275,0.041713748
fenton_2025,42.57142857,weeks,m,length,cm,1,53.19071221,0.041551322
fenton_2025,42.71428571,weeks,m,length,cm,1,53.30908119,0.041390286
fenton_2025,42.85714286,weeks,m,length,cm,1,53.42715257,0.041230614
fenton_2025,43,weeks,m,length,cm,1,53.54489829,0.041072282
fenton_2025,43.14285714,weeks,m,length,cm,1,53.6622903,0.040915264
fenton_2025,43.28571429,weeks,m,length,cm,1,53.77930054,0.040759536
fenton_2025,43.42857143,weeks,m,length,cm,1,53.89590094,0.040605072
fenton_2025,43.57142857,weeks,m,length,cm,1,54.01206744,0.040451848
fenton_2025,43.71428571,weeks,m,length,cm,1,54.12786742,0.040299838
fenton_2025,43.85714286,weeks,m,length,cm,1,54.24345971,0.040149017
fenton_2025,44,weeks,m,length,cm,1,54.35900716,0.03999936
fenton_2025,44.14285714,weeks,m,length,cm,1,54.47467257,0.039850843
fenton_2025,44.28571429,weeks,m,length,cm,1,54.59061877,0.039703439
fenton_2025,44.42857143,weeks,m,length,cm,1,54.70700859,0.039557125
fenton_2025,44.57142857,weeks,m,length,cm,1,54.82400098,0.039411875
fenton_2025,44.71428571,weeks,m,length,cm,1,54.94166558,0.039267664
fenton_2025,44.85714286,weeks,m,length,cm,1,55.05998279,0.039124467
fenton_2025,45,weeks,m,length,cm,1,55.1789291,0.038982259
fenton_2025,45.14285714,weeks,m,length,cm,1,55.29848101,0.038841014
fenton_2025,45.28571429,weeks,m,length,cm,1,55.41861502,0.038700709
fenton_2025,45.42857143,weeks,m,length,cm,1,55.53930763,0.038561318
fenton_2025,45.57142857,weeks,m,length,cm,1,55.66052757,0.038422816
fenton_2025,45.71428571,weeks,m,length,cm,1,55.78206498,0.038285177
fenton_2025,45.85714286,weeks,m,length,cm,1,55.90353143,0.038148377
fenton_2025,46,weeks,m,length,cm,1,56.02453069,0.038012391
fenton_2025,46.14285714,weeks,m,length,cm,1,56.14466655,0.037877194
fenton_2025,46.28571429,weeks,m,length,cm,1,56.2635428,0.037742759
fenton_2025,46.42857143,weeks,m,length,cm,1,56.38076324,0.037609064
fenton_2025,46.57142857,weeks,m,length,cm,1,56.49594706,0.037476081
fenton_2025,46.71428571,weeks,m,length,cm,1,56.60906818,0.037343787
fenton_2025,46.85714286,weeks,m,length,cm,1,56.7204552,0.037212157
fenton_2025,47,weeks,m,length,cm,1,56.83045216,0.037081165
fenton_2025,47.14285714,weeks,m,length,cm,1,56.93940307,0.036950786
fenton_2025,47.28571429,weeks,m,length,cm,1,57.04765198,0.036820997
fenton_2025,47.42857143,weeks,m,length,cm,1,57.1555429,0.036691772
fenton_2025,47.57142857,weeks,m,length,cm,1,57.26341279,0.036563087
fenton_2025,47.71428571,weeks,m,length,cm,1,57.37143604,0.036434915
fenton_2025,47.85714286,weeks,m,length,cm,1,57.47962441,0.036307232
fenton_2025,48,weeks,m,length,cm,1,57.58798263,0.036180011
fenton_2025,48.14285714,weeks,m,length,cm,1,57.69651541,0.036053226
fenton_2025,48.28571429,weeks,m,length,cm,1,57.80522746,0.035926853
fenton_2025,48.42857143,weeks,m,length,cm,1,57.9141235,0.035800864
fenton_2025,48.57142857,weeks,m,length,cm,1,58.02319814,0.035675235
fenton_2025,48.71428571,weeks,m,length,cm,1,58.13221398,0.03554994
fenton_2025,48.85714286,weeks,m,length,cm,1,58.24070156,0.035424959
fenton_2025,49,weeks,m,length,cm,1,58.34818134,0.035300269
fenton_2025,49.14285714,weeks,m,length,cm,1,58.45417377,0.035175847
fenton_2025,49.28571429,weeks,m,length,cm,1,58.5581993,0.035051672
fenton_2025,49.42857143,weeks,m,length,cm,1,58.65977841,0.034927722
fenton_2025,49.57142857,weeks,m,length,cm,1,58.75846036,0.034803973
fenton_2025,49.71428571,weeks,m,length,cm,1,58.85445766,0.034680388
fenton_2025,49.85714286,weeks,m,length,cm,1,58.94864595,0.034556912
fenton_2025,50,weeks,m,length,cm,1,59.04192974,0.03443349
fenton_2025,22.5,weeks,m,weight,g,1.00075702,505.9056278,0.144962782
fenton_2025,22.57142857,weeks,m,weight,g,1.005406926,511.4692554,0.14473422
fenton_2025,22.71428571,weeks,m,weight,g,1.016211997,524.4196554,0.144204239
fenton_2025,22.85714286,weeks,m,weight,g,1.026990726,537.4057232,0.143678993
fenton_2025,23,weeks,m,weight,g,1.037725551,550.4512374,0.143161639
fenton_2025,23.14285714,weeks,m,weight,g,1.048398911,563.5799765,0.142655333
fenton_2025,23.28571429,weeks,m,weight,g,1.058993244,576.8157191,0.142163233
fenton_2025,23.42857143,weeks,m,weight,g,1.069490988,590.1822436,0.141688495
fenton_2025,23.57142857,weeks,m,weight,g,1.079874582,603.7033286,0.141234275
fenton_2025,23.71428571,weeks,m,weight,g,1.090126464,617.4027528,0.14080373
fenton_2025,23.85714286,weeks,m,weight,g,1.100229073,631.3042945,0.140400018
fenton_2025,24,weeks,m,weight,g,1.110164848,645.4317324,0.140026295
fenton_2025,24.14285714,weeks,m,weight,g,1.119916226,659.808845,0.139685717
fenton_2025,24.28571429,weeks,m,weight,g,1.129465646,674.4594108,0.139381441
fenton_2025,24.42857143,weeks,m,weight,g,1.138795546,689.4072085,0.139116625
fenton_2025,24.57142857,weeks,m,weight,g,1.147888366,704.6752642,0.13889431
fenton_2025,24.71428571,weeks,m,weight,g,1.156726543,720.2693032,0.138714917
fenton_2025,24.85714286,weeks,m,weight,g,1.165292516,736.1777496,0.138576242
fenton_2025,25,weeks,m,weight,g,1.173568724,752.3882752,0.138475971
fenton_2025,25.14285714,weeks,m,weight,g,1.181537604,768.8885518,0.138411784
fenton_2025,25.28571429,weeks,m,weight,g,1.189181595,785.6662512,0.138381367
fenton_2025,25.42857143,weeks,m,weight,g,1.196483136,802.7090454,0.138382402
fenton_2025,25.57142857,weeks,m,weight,g,1.203417695,820.004606,0.138412573
fenton_2025,25.71428571,weeks,m,weight,g,1.209800415,837.540605,0.138469562
fenton_2025,25.85714286,weeks,m,weight,g,1.215286118,855.3047143,0.138551054
fenton_2025,26,weeks,m,weight,g,1.219522652,873.2846055,0.138654731
fenton_2025,26.14285714,weeks,m,weight,g,1.222157869,891.4679507,0.138778277
fenton_2025,26.28571429,weeks,m,weight,g,1.222839618,909.8424215,0.138919376
fenton_2025,26.42857143,weeks,m,weight,g,1.221215748,928.3956899,0.139075709
fenton_2025,26.57142857,weeks,m,weight,g,1.216934111,947.1154276,0.139244962
fenton_2025,26.71428571,weeks,m,weight,g,1.209642555,965.9893066,0.139424816
fenton_2025,26.85714286,weeks,m,weight,g,1.19898893,985.0049986,0.139612956
fenton_2025,27,weeks,m,weight,g,1.184621087,1004.150175,0.139807064
fenton_2025,27.14285714,weeks,m,weight,g,1.166186876,1023.412509,0.140004825
fenton_2025,27.28571429,weeks,m,weight,g,1.143334146,1042.779671,0.140203921
fenton_2025,27.42857143,weeks,m,weight,g,1.115710747,1062.239334,0.140402035
fenton_2025,27.57142857,weeks,m,weight,g,1.082982053,1081.7797,0.140596901
fenton_2025,27.71428571,weeks,m,weight,g,1.045216489,1101.401192,0.140787388
fenton_2025,27.85714286,weeks,m,weight,g,1.002885527,1121.116453,0.140973506
fenton_2025,28,weeks,m,weight,g,0.956478167,1140.938658,0.141155313
fenton_2025,28.14285714,weeks,m,weight,g,0.906483407,1160.880979,0.141332866
fenton_2025,28.28571429,weeks,m,weight,g,0.853390243,1180.95659,0.141506224
fenton_2025,28.42857143,weeks,m,weight,g,0.797687676,1201.178666,0.141675444
fenton_2025,28.57142857,weeks,m,weight,g,0.739864702,1221.560381,0.141840584
fenton_2025,28.71428571,weeks,m,weight,g,0.68041032,1242.114907,0.142001703
fenton_2025,28.85714286,weeks,m,weight,g,0.619813527,1262.85542,0.142158858
fenton_2025,29,weeks,m,weight,g,0.558563323,1283.795093,0.142312107
fenton_2025,29.14285714,weeks,m,weight,g,0.497148704,1304.9471,0.142461509
fenton_2025,29.28571429,weeks,m,weight,g,0.43605867,1326.324614,0.142607121
fenton_2025,29.42857143,weeks,m,weight,g,0.375782218,1347.940811,0.142749001
fenton_2025,29.57142857,weeks,m,weight,g,0.316808346,1369.808862,0.142887207
fenton_2025,29.71428571,weeks,m,weight,g,0.259626052,1391.941944,0.143021797
fenton_2025,29.85714286,weeks,m,weight,g,0.204724334,1414.353228,0.143152829
fenton_2025,30,weeks,m,weight,g,0.152592191,1437.05589,0.143280362
fenton_2025,30.14285714,weeks,m,weight,g,0.103718621,1460.063103,0.143404452
fenton_2025,30.28571429,weeks,m,weight,g,0.058592621,1483.388041,0.143525159
fenton_2025,30.42857143,weeks,m,weight,g,0.01770319,1507.043878,0.143642539
fenton_2025,30.57142857,weeks,m,weight,g,-0.01847676,1531.043633,0.143756615
fenton_2025,30.71428571,weeks,m,weight,g,-0.049844298,1555.396785,0.143866561
fenton_2025,30.85714286,weeks,m,weight,g,-0.076666473,1580.10927,0.143970711
fenton_2025,31,weeks,m,weight,g,-0.09922642,1605.18687,0.144067356
fenton_2025,31.14285714,weeks,m,weight,g,-0.117807273,1630.635366,0.144154793
fenton_2025,31.28571429,weeks,m,weight,g,-0.132692169,1656.460541,0.144231314
fenton_2025,31.42857143,weeks,m,weight,g,-0.144164242,1682.668177,0.144295214
fenton_2025,31.57142857,weeks,m,weight,g,-0.152506626,1709.264055,0.144344788
fenton_2025,31.71428571,weeks,m,weight,g,-0.158002458,1736.253959,0.144378329
fenton_2025,31.85714286,weeks,m,weight,g,-0.160934872,1763.643668,0.144394133
fenton_2025,32,weeks,m,weight,g,-0.161587004,1791.438967,0.144390492
fenton_2025,32.14285714,weeks,m,weight,g,-0.160241988,1819.645636,0.144365701
fenton_2025,32.28571429,weeks,m,weight,g,-0.157182959,1848.269458,0.144318055
fenton_2025,32.42857143,weeks,m,weight,g,-0.152693053,1877.316214,0.144245847
fenton_2025,32.57142857,weeks,m,weight,g,-0.147051542,1906.790958,0.14414744
fenton_2025,32.71428571,weeks,m,weight,g,-0.140448882,1936.681953,0.14402274
fenton_2025,32.85714286,weeks,m,weight,g,-0.132986706,1966.96068,0.1438732
fenton_2025,33,weeks,m,weight,g,-0.124762789,1997.597885,0.14370034
fenton_2025,33.14285714,weeks,m,weight,g,-0.115874902,2028.564319,0.143505682
fenton_2025,33.28571429,weeks,m,weight,g,-0.106420821,2059.83073,0.143290744
fenton_2025,33.42857143,weeks,m,weight,g,-0.096498317,2091.367866,0.143057047
fenton_2025,33.57142857,weeks,m,weight,g,-0.086205164,2123.146477,0.142806112
fenton_2025,33.71428571,weeks,m,weight,g,-0.075639135,2155.137311,0.142539458
fenton_2025,33.85714286,weeks,m,weight,g,-0.064898004,2187.311116,0.142258606
fenton_2025,34,weeks,m,weight,g,-0.054079543,2219.638641,0.141965076
fenton_2025,34.14285714,weeks,m,weight,g,-0.043281526,2252.090636,0.141660388
fenton_2025,34.28571429,weeks,m,weight,g,-0.032601726,2284.637849,0.141346063
fenton_2025,34.42857143,weeks,m,weight,g,-0.022137916,2317.251028,0.14102362
fenton_2025,34.57142857,weeks,m,weight,g,-0.01198787,2349.900922,0.14069458
fenton_2025,34.71428571,weeks,m,weight,g,-0.00224936,2382.55828,0.140360462
fenton_2025,34.85714286,weeks,m,weight,g,0.00697984,2415.193851,0.140022788
fenton_2025,35,weeks,m,weight,g,0.015601956,2447.778383,0.139683078
fenton_2025,35.14285714,weeks,m,weight,g,0.023519217,2480.282625,0.139342851
fenton_2025,35.28571429,weeks,m,weight,g,0.030633848,2512.677326,0.139003627
fenton_2025,35.42857143,weeks,m,weight,g,0.036848077,2544.933234,0.138666928
fenton_2025,35.57142857,weeks,m,weight,g,0.042067986,2577.022011,0.138334241
fenton_2025,35.71428571,weeks,m,weight,g,0.046288359,2608.936306,0.138006305
fenton_2025,35.85714286,weeks,m,weight,g,0.049592679,2640.689758,0.137683114
fenton_2025,36,weeks,m,weight,g,0.052068285,2672.296916,0.137364627
fenton_2025,36.14285714,weeks,m,weight,g,0.053802519,2703.772332,0.137050805
fenton_2025,36.28571429,weeks,m,weight,g,0.054882719,2735.130556,0.136741608
fenton_2025,36.42857143,weeks,m,weight,g,0.055396224,2766.386138,0.136436996
fenton_2025,36.57142857,weeks,m,weight,g,0.055430376,2797.553629,0.136136929
fenton_2025,36.71428571,weeks,m,weight,g,0.055072513,2828.64758,0.135841367
fenton_2025,36.85714286,weeks,m,weight,g,0.054409975,2859.68254,0.135550271
fenton_2025,37,weeks,m,weight,g,0.053530102,2890.673062,0.135263599
fenton_2025,37.14285714,weeks,m,weight,g,0.052520233,2921.633694,0.134981314
fenton_2025,37.28571429,weeks,m,weight,g,0.05146771,2952.578989,0.134703373
fenton_2025,37.42857143,weeks,m,weight,g,0.05045987,2983.523495,0.134429739
fenton_2025,37.57142857,weeks,m,weight,g,0.049582144,3014.48145,0.13416037
fenton_2025,37.71428571,weeks,m,weight,g,0.048876047,3045.459862,0.133895228
fenton_2025,37.85714286,weeks,m,weight,g,0.048339173,3076.458512,0.133634271
fenton_2025,38,weeks,m,weight,g,0.047967211,3107.476866,0.133377461
fenton_2025,38.14285714,weeks,m,weight,g,0.047755847,3138.51439,0.133124756
fenton_2025,38.28571429,weeks,m,weight,g,0.047700769,3169.570552,0.132876119
fenton_2025,38.42857143,weeks,m,weight,g,0.047797662,3200.644817,0.132631507
fenton_2025,38.57142857,weeks,m,weight,g,0.048042215,3231.736652,0.132390882
fenton_2025,38.71428571,weeks,m,weight,g,0.048430114,3262.845524,0.132154204
fenton_2025,38.85714286,weeks,m,weight,g,0.048957047,3293.970898,0.131921433
fenton_2025,39,weeks,m,weight,g,0.0496187,3325.112242,0.131692529
fenton_2025,39.14285714,weeks,m,weight,g,0.05041076,3356.269021,0.131467452
fenton_2025,39.28571429,weeks,m,weight,g,0.051328915,3387.440702,0.131246162
fenton_2025,39.42857143,weeks,m,weight,g,0.05236885,3418.626752,0.131028619
fenton_2025,39.57142857,weeks,m,weight,g,0.053526255,3449.826638,0.130814784
fenton_2025,39.71428571,weeks,m,weight,g,0.054796815,3481.039824,0.130604616
fenton_2025,39.85714286,weeks,m,weight,g,0.056176217,3512.265779,0.130398075
fenton_2025,40,weeks,m,weight,g,0.057660148,3543.503968,0.130195123
fenton_2025,40.14285714,weeks,m,weight,g,0.059244296,3574.753858,0.129995718
fenton_2025,40.28571429,weeks,m,weight,g,0.060924348,3606.014915,0.129799821
fenton_2025,40.42857143,weeks,m,weight,g,0.06269599,3637.286606,0.129607393
fenton_2025,40.57142857,weeks,m,weight,g,0.064554909,3668.568397,0.129418392
fenton_2025,40.71428571,weeks,m,weight,g,0.066496793,3699.859754,0.12923278
fenton_2025,40.85714286,weeks,m,weight,g,0.068517328,3731.160145,0.129050516
fenton_2025,41,weeks,m,weight,g,0.070612202,3762.469035,0.12887156
fenton_2025,41.14285714,weeks,m,weight,g,0.072777102,3793.785892,0.128695873
fenton_2025,41.28571429,weeks,m,weight,g,0.075007714,3825.11018,0.128523415
fenton_2025,41.42857143,weeks,m,weight,g,0.077299725,3856.441368,0.128354146
fenton_2025,41.57142857,weeks,m,weight,g,0.079648823,3887.77892,0.128188026
fenton_2025,41.71428571,weeks,m,weight,g,0.082050695,3919.122305,0.128025015
fenton_2025,41.85714286,weeks,m,weight,g,0.084501027,3950.470987,0.127865072
fenton_2025,42,weeks,m,weight,g,0.086995507,3981.824435,0.12770816
fenton_2025,42.14285714,weeks,m,weight,g,0.089529822,4013.182113,0.127554236
fenton_2025,42.28571429,weeks,m,weight,g,0.092099658,4044.543489,0.127403262
fenton_2025,42.42857143,weeks,m,weight,g,0.094700703,4075.908029,0.127255198
fenton_2025,42.57142857,weeks,m,weight,g,0.097328644,4107.275199,0.127110003
fenton_2025,42.71428571,weeks,m,weight,g,0.099979167,4138.644466,0.126967638
fenton_2025,42.85714286,weeks,m,weight,g,0.102647961,4170.015297,0.126828064
fenton_2025,43,weeks,m,weight,g,0.105330711,4201.387157,0.126691239
fenton_2025,43.14285714,weeks,m,weight,g,0.108023104,4232.759513,0.126557124
fenton_2025,43.28571429,weeks,m,weight,g,0.110720828,4264.131832,0.12642568
fenton_2025,43.42857143,weeks,m,weight,g,0.113419569,4295.50358,0.126296866
fenton_2025,43.57142857,weeks,m,weight,g,0.116115015,4326.874224,0.126170642
fenton_2025,43.71428571,weeks,m,weight,g,0.118802852,4358.243229,0.12604697
fenton_2025,43.85714286,weeks,m,weight,g,0.121478768,4389.610063,0.125925808
fenton_2025,44,weeks,m,weight,g,0.12413845,4420.974192,0.125807116
fenton_2025,44.14285714,weeks,m,weight,g,0.126777586,4452.335082,0.125690856
fenton_2025,44.28571429,weeks,m,weight,g,0.129391862,4483.6922,0.125576987
fenton_2025,44.42857143,weeks,m,weight,g,0.131976966,4515.045012,0.125465469
fenton_2025,44.57142857,weeks,m,weight,g,0.134528586,4546.392985,0.125356262
fenton_2025,44.71428571,weeks,m,weight,g,0.137042408,4577.735585,0.125249326
fenton_2025,44.85714286,weeks,m,weight,g,0.139514117,4609.072278,0.125144622
fenton_2025,45,weeks,m,weight,g,0.1419394,4640.402532,0.12504211
fenton_2025,45.14285714,weeks,m,weight,g,0.144313943,4671.725811,0.124941749
fenton_2025,45.28571429,weeks,m,weight,g,0.146633432,4703.041584,0.124843501
fenton_2025,45.42857143,weeks,m,weight,g,0.148893551,4734.349316,0.124747324
fenton_2025,45.57142857,weeks,m,weight,g,0.151090118,4765.648491,0.124653179
fenton_2025,45.71428571,weeks,m,weight,g,0.153221916,4796.938982,0.124561013
fenton_2025,45.85714286,weeks,m,weight,g,0.155290702,4828.221053,0.124470764
fenton_2025,46,weeks,m,weight,g,0.157298362,4859.494984,0.124382367
fenton_2025,46.14285714,weeks,m,weight,g,0.159246779,4890.761057,0.124295759
fenton_2025,46.28571429,weeks,m,weight,g,0.16113784,4922.019552,0.124210875
fenton_2025,46.42857143,weeks,m,weight,g,0.16297343,4953.270749,0.124127652
fenton_2025,46.57142857,weeks,m,weight,g,0.164755433,4984.51493,0.124046026
fenton_2025,46.71428571,weeks,m,weight,g,0.166485725,5015.752375,0.123965933
fenton_2025,46.85714286,weeks,m,weight,g,0.168166171,5046.983364,0.12388731
fenton_2025,47,weeks,m,weight,g,0.169798636,5078.208179,0.123810091
fenton_2025,47.14285714,weeks,m,weight,g,0.171384987,5109.4271,0.123734214
fenton_2025,47.28571429,weeks,m,weight,g,0.172927087,5140.640407,0.123659615
fenton_2025,47.42857143,weeks,m,weight,g,0.174426803,5171.848382,0.123586229
fenton_2025,47.57142857,weeks,m,weight,g,0.175886001,5203.051305,0.123513993
fenton_2025,47.71428571,weeks,m,weight,g,0.177306584,5234.249456,0.123442843
fenton_2025,47.85714286,weeks,m,weight,g,0.178690489,5265.443117,0.123372715
fenton_2025,48,weeks,m,weight,g,0.180039657,5296.632568,0.123303545
fenton_2025,48.14285714,weeks,m,weight,g,0.181356025,5327.818089,0.123235269
fenton_2025,48.28571429,weeks,m,weight,g,0.182641535,5358.999962,0.123167824
fenton_2025,48.42857143,weeks,m,weight,g,0.183898125,5390.178466,0.123101145
fenton_2025,48.57142857,weeks,m,weight,g,0.185127729,5421.353884,0.123035169
fenton_2025,48.71428571,weeks,m,weight,g,0.186332147,5452.526494,0.122969831
fenton_2025,48.85714286,weeks,m,weight,g,0.18751305,5483.696579,0.122905069
fenton_2025,49,weeks,m,weight,g,0.188672098,5514.864418,0.122840817
fenton_2025,49.14285714,weeks,m,weight,g,0.189810956,5546.030293,0.122777013
fenton_2025,49.28571429,weeks,m,weight,g,0.190931285,5577.194484,0.122713592
fenton_2025,49.42857143,weeks,m,weight,g,0.192034748,5608.357271,0.12265049
fenton_2025,49.57142857,weeks,m,weight,g,0.19312306,5639.518935,0.122587644
fenton_2025,49.71428571,weeks,m,weight,g,0.194199103,5670.679758,0.12252499
fenton_2025,49.85714286,weeks,m,weight,g,0.195266935,5701.840019,0.122462463
fenton_2025,50,weeks,m,weight,g,0.19633066,5733,0.1224